First Name,Last Name,Mailing Address,Mailing City,Mailing State,Mailing Zip,Property Address,Property City,Property State,Property Zip,Lead Type,Document Type,Date Filed,Document Number,Amount/Debt Owed,Seller Score,Motivated Seller Flags,Source,Public Records URL
URBAN,EDGE BUILDERS LLC,4202 F ST,HOUSTON,TX,77072-5366,4202 F ST,HOUSTON,TX,77072,Lis Pendens,L/P,2026-05-29,RP-2026-210248,,90,Lis pendens; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVWGrWvi+sjFtoLlOKI+AQRcztiL9aGrJ7/3O5N1M3C1XEyOryTHzFVgHPe0gJ2W0/AT1mUO+qwhclgwiwBU/6sQxbuAKIa5d3tGSIxvsCFe7luctlXQwfy7dMcEYHZUOkg==
HALAL,CHINESE INDO PAK CUISINE INC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-28,RP-2026-209804,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
HOLLEY,& COLLINS LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-28,RP-2026-209802,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
THE,POOCH PAD INC,2912 BAGBY ST,HOUSTON,TX,77006-3302,2912 BAGBY ST,HOUSTON,TX,77006,Lien,LIEN,2026-05-28,RP-2026-209801,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SHERWOOD,FOREST HOMEOWNERS ASSOCIATION INC,2412 POTOMAC DR,HOUSTON,TX,77057-4526,1303 SHERWOOD FOREST ST,HOUSTON,TX,77043,Lien,LIEN,2026-05-28,RP-2026-208108,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SAGEMONT,PARK TOWNHOUSE ASSOCIATION,230 PARK AVE,NEW YORK,NY,10169-0005,11507 HUGHES RD,HOUSTON,TX,77089,Lien,LIEN,2026-05-27,RP-2026-207507,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SAGEMONT,PARK TOWNHOUSE ASSOCIATION,230 PARK AVE,NEW YORK,NY,10169-0005,11507 HUGHES RD,HOUSTON,TX,77089,Lien,LIEN,2026-05-27,RP-2026-207501,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SAGEMONT,PARK TOWNHOUSE ASSOCIATION,230 PARK AVE,NEW YORK,NY,10169-0005,11507 HUGHES RD,HOUSTON,TX,77089,Lien,LIEN,2026-05-27,RP-2026-207500,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
LAKESIDE,GREEN OWNERS ASSOCIATION INC,3924 FM 24,ROBSTOWN,TX,78380-6700,6818 CHETWOOD DR,HOUSTON,TX,77081,Lien,LIEN,2026-05-27,RP-2026-207499,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SPRING,CREEK FOREST CIVIC ASSOCIATION,6842 N SAM HOUSTON PKWY W,HOUSTON,TX,77064-3528,17515 FAIRWAY OAKS DR,SPRING,TX,77379,Lien,LIEN,2026-05-27,RP-2026-206336,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
RUSSO,ENGRAVING LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-27,RP-2026-205934,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
BODKA,CREEK CAPITAL LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-204871,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
INTEL,SECURITY STAFF INC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-204458,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
ACCESS,ULTIMATE CS & SERVICES LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-204457,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
GRAND,OAKS HOMEOWNERS ASSOCIATION INC,13403 HUFFMEISTER RD,CYPRESS,TX,77429-2339,13403 HUFFMEISTER RD,CYPRESS,TX,77429,Lien,LIEN,2026-05-26,RP-2026-204236,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
GREENTREE-SAND,CREEK TRAIL ASSOCIATION INC,3534 HILL SPRINGS DR,KINGWOOD,TX,77345-1102,3534 HILL SPRINGS DR,KINGWOOD,TX,77345,Lien,LIEN,2026-05-26,RP-2026-203938,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
GREENTREE-SAND,CREEK TRAIL ASSOCIATION INC,3511 CEDAR MILLS DR,KINGWOOD,TX,77345-3082,3511 CEDAR MILLS DR,KINGWOOD,TX,77345,Lien,LIEN,2026-05-26,RP-2026-203924,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
BEAUTY,BELLA LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203919,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
BIG,K A S H CORPORATION,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203907,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
YOUR,QUALITY HEALTH CARE INC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203871,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
EMPIRE,WOK LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203756,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
MHRR,INC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203423,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
61ST,ST LP,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203422,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
845,LANTANA LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203421,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
DTKL,VENTURE LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203420,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
LDI,ENTERPRISES LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203419,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
ROXSTAR,TIG RIGS LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203417,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
MARADY,GROUP LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203416,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
LOS,TACOS DE DON CHAVA LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203415,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
OSO,EMPREST INC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203414,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
THRILLER,THRIFTS LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203413,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SUMMIT,ASSETS LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203412,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
DILA,ENTERPRISES LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203410,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
TEXAS,BOOM COMPANY LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203409,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
T,& AT LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203407,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
THORNS,N ROSES INC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203406,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
DUNPHY,GRAPHICS SOLUTIONS INC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203405,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
3P,OFFROAD LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203404,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SATELLITE,RECEPTION SPECIALISTS INC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203400,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
PII,NORTH AMERICA LLC,PO BOX 4900,SCOTTSDALE,AZ,85261-4900,7105 BUSINESS PARK DR,HOUSTON,TX,77041,Lien,LIEN,2026-05-26,RP-2026-203399,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
STEM,INC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203398,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
RW,SUPPLY AND DESIGN LLC,PO BOX 1386,HOUSTON,TX,77251-1386,0 COMMERCE ST,HOUSTON,TX,77002,Lien,LIEN,2026-05-26,RP-2026-203397,,70,Mechanic lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SANAF,INC,1270 CRABB RIVER RD # 600-123,RICHMOND,TX,77469-5636,8377 LA ROCHE LN,HOUSTON,TX,77036,Federal Tax Lien,T/L,2026-05-27,RP-2026-206614,,70,Tax lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
SOLID,ROCK EMS INC,8610 GLENAIRE ST,HOUSTON,TX,77061-2125,2012 HARLEM ST,HOUSTON,TX,77020,Federal Tax Lien,T/L,2026-05-27,RP-2026-206610,,70,Tax lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
BEMER,PLUS LLC,14300 S POST OAK RD,HOUSTON,TX,77045-6054,4409 W OREM DR,HOUSTON,TX,77045,Federal Tax Lien,T/L,2026-05-27,RP-2026-206600,,70,Tax lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
V,& V ANESTHESIA PLLC,1415 MISSOURI ST,SOUTH HOUSTON,TX,77587-5423,1415 MISSOURI ST,SOUTH HOUSTON,TX,77587,Federal Tax Lien,T/L,2026-05-27,RP-2026-206562,,70,Tax lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
BIG,STAR MANAGEMENT INC,5527 DUNLEITH LN,SPRING,TX,77379-7901,1005 W 19TH ST 1,HOUSTON,TX,77008,Federal Tax Lien,T/L,2026-05-27,RP-2026-206559,,70,Tax lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.net/applications/websearch/RP.aspx
MEMORIAL,NORTHWEST HOMEOWNERS ASSOCIATION,PO BOX 4579 DEPT 133,HOUSTON,TX,77210-4579,17440 THEISS MAIL RD,SPRING,TX,77379,Abstract of Judgment,A/J,2026-05-29,RP-2026-211788,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVQbHOzMp31lMc/febVD4JzS/WqTxBBoEvPFA9pQQISDbis1iGQ7ZwuRfpgjzb745LZX0SEWhf52l7dddeEuwMilYX2Yn9YFJRlwLid4IC/5GqvfvEPsHISu6rjbHo/MITA==
MEMORIAL,NORTHWEST HOMEOWNERS ASSOCIATION,PO BOX 4579 DEPT 133,HOUSTON,TX,77210-4579,17440 THEISS MAIL RD,SPRING,TX,77379,Abstract of Judgment,A/J,2026-05-29,RP-2026-211787,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVfMRNk+0xhDYzr9GgbeiQ1u2DuP4sYF3v63VGlOyfiMKr81z/FhL1eBfUsX5XH8Of5jg05J6LzeRLH9zlEA2KO1sTxkUfBiIsVgrVy2TXzohoe3Nv6WjeK/Ydn7bHcE2Jw==
VANDERBILT,MORTGAGE AND FINANCE INC,500 ALCOA TRL,MARYVILLE,TN,37804-5516,1235 PETER PINE ST,HUFFMAN,TX,77336,Abstract of Judgment,A/J,2026-05-29,RP-2026-211605,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVU6VP1AP8iFw2oeZV2LcWx5n4r8huCrwF8nVD8DZqwBhMWZPd3Wy6NadFpgFY0imSJjLPa2GeDWkIum++w7/G+AIPq6ZyeYf0NErnWUhWVe/xeHMDqrOOZj5kGQhwCDiJw==
TEXAS,IRON HORSE LLC,7521 FAUNA ST,HOUSTON,TX,77061-4002,7521 FAUNA ST,HOUSTON,TX,77061,Abstract of Judgment,A/J,2026-05-29,RP-2026-211554,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVf8QmTMjpjTQIhbPP9FLiOip52N0ZP/byWF6s/KH9P45ofAinaFUzvfDTMp26Yr0ffdps3JoFbOmSjZbXEzF2cTW3KdThGEWhDYsv4ezeU1QvuTRndmcccZLqLP2oGenPw==
CROMEENS,LAW FIRM PLLC,16606 ROCK WEST DR,HOUSTON,TX,77073-5297,10309 WIGGINS ST,HOUSTON,TX,77029,Abstract of Judgment,A/J,2026-05-29,RP-2026-210704,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVWSckBWI7xKaSZz4b+dLuqB27+E/lwOST7ux0s3KH/MgeOf+DLC43rfALHdUCK76pB77RgFMN7mvnEN+Df7yqqNHx6FVyD0DsSnDRAzBfqaLvjKoxZQlEz+lQi/22ZHcvw==
PARK,LAKES PROPERTY OWNERS ASSOCIATION INC,9450 PINECROFT DR STE 9094,SPRING,TX,77380-3220,0 PARK LAKES CANYON TRACE,HUMBLE,TX,77396,Abstract of Judgment,A/J,2026-05-28,RP-2026-209337,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVX1nDgj0Lv8aC4C26XAKERlPwYxnhRFQioTtankXdS7O9PZnFf6l98bQRMr0ecrPk3E85Py6MpZw6FWLCDnoo+a/bhxmcRBZsne5IP3W9ppZ7votyCVntYsJ2AbNk1eJ/g==
COLONY,CREEK VILLAGE COMMUNITY ASSOCIATION INC,1 RIVERWAY STE 1800,HOUSTON,TX,77056-1906,0 LOUETTA RD,SPRING,TX,77379,Abstract of Judgment,A/J,2026-05-28,RP-2026-209281,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVRJjAKxBL2V+6sjEmxHslaSq83O10kNQET/jqjqWdnxtmtI5B5f5YwpjTUoY2xytbikREcrbctxEq9hsE4JHIwUGqwkCr5zp/faAU2CW8oXBoGzm3wqYtX4HR6YNC81TMg==
HUNTERS,CREEK BT HOMEOWNERS ASSOCIATION INC,17171 PARK ROW STE 310,HOUSTON,TX,77084-4935,0 SJOLANDER RD,BAYTOWN,TX,77521,Abstract of Judgment,A/J,2026-05-28,RP-2026-209235,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVUZxc3dBsudRUQ26Min2pB6sQBtSm/rA2S/5wAE+MyoqfOpGNaAYlK4SJ9cHq7nvb5CmRmTfvu6qSM1H5IGZiF65OqabZq74/MDJnDfA1U4Q4mFbXduBjb5zm9RMr0vBWQ==
CLEARWOOD,LANDING COMMUNITY ASSOCIATION INC,17319 SAN PEDRO AVE STE 318,SAN ANTONIO,TX,78232-1443,0 CLEARWOOD LANDING BLVD,HOUSTON,TX,77075,Abstract of Judgment,A/J,2026-05-28,RP-2026-209184,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVax7xSYK9sgGw2rMve1lNou0mlpz75pIDCq/A9HBXl94PbZunaB13UuzG1ZCLAM8jWTLQ9pOcEXWgh2BSvUSY3RHnVCxQYDw0dMxc0QknCpc18HFFf+5GS6sgLPrs5SRdg==
WILSON,FIRE EQUIPMENT & SERVICE COMPANY INC,7303 EMPIRE CENTRAL DR,HOUSTON,TX,77040-3207,7303 EMPIRE CENTRAL DR,HOUSTON,TX,77040,Abstract of Judgment,A/J,2026-05-28,RP-2026-209074,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVWV2nvyKUWVoeX2PDD9twyBsVsDHggdAbkagUWCbhy26cuNz/+ffNE15nMh0PcmuF7dTDU2E8uQz4yooJqx4sdmQG3RfT582r3GrACshJOBVPMbYc9aMWExin7WDcOqlGQ==
PARKGLEN,WEST COMMUNITY IMPROVEMENT ASSOCIATION,4234 RICHMOND AVE,HOUSTON,TX,77027-6839,10630 KIRKWOOD RD,HOUSTON,TX,77099,Abstract of Judgment,A/J,2026-05-28,RP-2026-208972,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVT8ipnMBd5PcghIAAqnZdU28W6/HZELawAqjc3tZuT+OE5CujpUvAR8LNo+Bp44DiIrWlfFzNB4G+Ov/h/92mWHbz156U0QNp92KMCyoRiiJC2DjBWulb3SJ3FyQpLeJeA==
CHAMPIONS,COMMUNITY IMPROVEMENT ASSOCIATION,5803 VESTAVIA DR,HOUSTON,TX,77069-2640,5803 VESTAVIA DR,HOUSTON,TX,77069,Abstract of Judgment,A/J,2026-05-28,RP-2026-208872,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVQH2KS/9py0ymHNV3n/5FyoXEqosZuFyuh/O8DSPxcr81Myw24w4n25pVQ86hM3GAX1rZNHjUOgUiUWVBlFAvoSrrEcrERY2zk0yeXzcEimx2uuhvVEc+yB2AQA2McrsoQ==
S-G,II OWNERS ASSOCIATION INC,11000 CORPORATE CENTRE DR STE 150,HOUSTON,TX,77041-5179,0 FRY RD,CYPRESS,TX,77433,Abstract of Judgment,A/J,2026-05-28,RP-2026-208603,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVWsqQHWP9mvDtK4pWMHa5tTnbbt2DmvZ8Hsx4UvGTPekITHZ+Vo+SzSp5Qlq6wmfYBRsEIWtQnRq8oK4jsKTdCWmbhDigdW4VT4ZAUl2EAH4U6kqVLika9uIKHuypB1/UA==
GREENWOOD,FOREST HOMEOWNERS ASSOCIATION,12700 CHAMPION FOREST DR,HOUSTON,TX,77066-1528,5302 OLD LODGE DR,HOUSTON,TX,77066,Abstract of Judgment,A/J,2026-05-28,RP-2026-208602,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVeiQPywuqHLEpABpcZiCUi6j/mbBJiM3Zcy4o5VoDxQ/R9fvdwOXQSCOXMmpZslsTOAIFSkm6Ob344gQkWxLDInQ3R6bqtllBhbfGugBQukYvRbWmXXg5J+bJYZ7TehCHA==
FONDREN,PARK COMMUNITY IMPROVEMENT ASSOCIATION,11738 N WILLOWDALE CIR,HOUSTON,TX,77071-3314,11738 N WILLOWDALE CIR,HOUSTON,TX,77071,Abstract of Judgment,A/J,2026-05-28,RP-2026-208600,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVcVbtuTK9IuB1LzbyHtVX2ZxDUkBiwV3Vf+nmstLt/rCxHmLHu5+GL2HJfBH8P1tLd3LkeNjnHTwrhVOwG6Nh9hpPs4Ur95y3bdaZv2FJAcu8pkNHuYI0Og3cfgVKzZA2Q==
PROPERTY,OWNERS ASSOCIATION OF BALMORAL INC,2825 WILCREST STE 300,HOUSTON,TX,77042-3398,0 LEXUS DR,HUMBLE,TX,77396,Abstract of Judgment,A/J,2026-05-28,RP-2026-208597,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVb2rSeyb8vo1QYflqZNgGq90mxKzvIWw3cKf1sitqRH+K8nCXpvz9aRAftSYkJGWOmwYiQIPHD3/WGZviINn+DvwWxvy9WHF/6uhAPO/vZosxfhAviZeYz2ZRSa8Hjafaw==
GREENWOOD,FOREST HOMEOWNERS ASSOCIATION,12700 CHAMPION FOREST DR,HOUSTON,TX,77066-1528,5302 OLD LODGE DR,HOUSTON,TX,77066,Abstract of Judgment,A/J,2026-05-28,RP-2026-208595,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVRh+DBAcI9G3TJ87Xiy/Tjjgvi+q4/VUolN2QaOiK4iEL49JfomAcFd5zML+EUQ16GGg7YrjFJoMbWOZVj8aaIwltb3x/JFzhCxjAOP5TEF7wl3T2FTYVqHyr1VdT7sydw==
CYPRESSWOOD,COMMUNITY ASSOCIATION,PO BOX 1406,SPRING,TX,77383-1406,4607 CYPRESSWOOD DR 144,SPRING,TX,77379,Abstract of Judgment,A/J,2026-05-28,RP-2026-208592,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVYMWjH9cd4TWfkxInbnOFcJzLiYCcMsYPubbsYvJ95+DHwWOfvsLlq7XQvyjaN/B7vZvQPFmE3mOZzfOTMKad+EIntmZszikL3GLTlPXoc93u0Fj10cNnaoYibWThPwyJA==
OLDE,OAKS COMMUNITY IMPROVEMENT ASSOCIATION INC,206 PRINCE OF WALES ST,CONROE,TX,77304-2718,0 T C JESTER BL,HOUSTON,TX,77068,Abstract of Judgment,A/J,2026-05-28,RP-2026-208590,,70,Judgment lien; LLC / corp owner; New this week,Harris County Clerk,https://www.cclerk.hctx.netEComm/ViewEdocs.aspx?ID=ihpahpMbvcoWkF5RdbzIVdIRhXGtGPVRt6703KWwuhnyx05JKv+2NEz8TaOqwNG0mwUDivqz46IQSpB3bGCYPumQGiyjTASMiZdbojjyfKKmwSfiTHk1yO2KNoTXs6aO4VdxwVLbACIqYOWWpgkzhA==
